slug,card_name,id,num_copies,url_ering,valid_ering,url_efnet,scraped
archfiend-of-gilfer,Archfiend of Gilfer,50287060,3,https://edisonrul.ing/cards/a/archfiend-of-gilfer.html,False,https://edisonformat.net/card?name=Archfiend%20of%20Gilfer,False
archfiend-soldier,Archfiend Soldier,49881766,3,https://edisonrul.ing/cards/a/archfiend-soldier.html,False,https://edisonformat.net/card?name=Archfiend%20Soldier,False
archfiend-zombie-skull,Archfiend Zombie-Skull,59969392,3,https://edisonrul.ing/cards/a/archfiend-zombie-skull.html,True,https://edisonformat.net/card?name=Archfiend%20Zombie-Skull,False
archfiends-oath,Archfiend's Oath,22796548,3,https://edisonrul.ing/cards/a/archfiends-oath.html,True,https://edisonformat.net/card?name=Archfiends%20Oath,False
archfiends-roar,Archfiend's Roar,56246017,3,https://edisonrul.ing/cards/a/archfiends-roar.html,True,https://edisonformat.net/card?name=Archfiends%20Roar,False
archlord-kristya,Archlord Kristya,59509952,3,https://edisonrul.ing/cards/a/archlord-kristya.html,True,https://edisonformat.net/card?name=Archlord%20Kristya,False
archlord-zerato,Archlord Zerato,18378582,3,https://edisonrul.ing/cards/a/archlord-zerato.html,True,https://edisonformat.net/card?name=Archlord%20Zerato,False
armageddon-knight,Armageddon Knight,28985331,3,https://edisonrul.ing/cards/a/armageddon-knight.html,True,https://edisonformat.net/card?name=Armageddon%20Knight,False
armaill,Armaill,53153481,3,https://edisonrul.ing/cards/a/armaill.html,False,https://edisonformat.net/card?name=Armaill,False
armed-changer,Armed Changer,90374791,3,https://edisonrul.ing/cards/a/armed-changer.html,True,https://edisonformat.net/card?name=Armed%20Changer,False
armed-dragon-lv10,Armed Dragon LV10,59464593,3,https://edisonrul.ing/cards/a/armed-dragon-lv10.html,True,https://edisonformat.net/card?name=Armed%20Dragon%20LV1,False
armed-dragon-lv3,Armed Dragon LV3,980973,3,https://edisonrul.ing/cards/a/armed-dragon-lv3.html,True,https://edisonformat.net/card?name=Armed%20Dragon%20LV3,False
armed-dragon-lv5,Armed Dragon LV5,46384672,3,https://edisonrul.ing/cards/a/armed-dragon-lv5.html,True,https://edisonformat.net/card?name=Armed%20Dragon%20LV5,False
armed-dragon-lv7,Armed Dragon LV7,73879377,3,https://edisonrul.ing/cards/a/armed-dragon-lv7.html,True,https://edisonformat.net/card?name=Armed%20Dragon%20LV7,False
armed-ninja,Armed Ninja,9076207,3,https://edisonrul.ing/cards/a/armed-ninja.html,True,https://edisonformat.net/card?name=Armed%20Ninja,False
armed-samurai-ben-kei,Armed Samurai - Ben Kei,84430950,3,https://edisonrul.ing/cards/a/armed-samurai-ben-kei.html,True,https://edisonformat.net/card?name=Armed%20Samurai%20-%20Ben%20Kei,False
armed-sea-hunter,Armed Sea Hunter,20470500,3,https://edisonrul.ing/cards/a/armed-sea-hunter.html,True,https://edisonformat.net/card?name=Armed%20Sea%20Hunter,False
armityle-the-chaos-phantasm,Armityle the Chaos Phantasm,43378048,3,https://edisonrul.ing/cards/a/armityle-the-chaos-phantasm.html,False,https://edisonformat.net/card?name=Armityle%20the%20Chaos%20Phantasm,False
armor-break,Armor Break,79649195,3,https://edisonrul.ing/cards/a/armor-break.html,False,https://edisonformat.net/card?name=Armor%20Break,False
armor-breaker,Armor Breaker,87798440,3,https://edisonrul.ing/cards/a/armor-breaker.html,True,https://edisonformat.net/card?name=Armor%20Breaker,False
armor-exe,Armor Exe,7180418,3,https://edisonrul.ing/cards/a/armor-exe.html,True,https://edisonformat.net/card?name=Armor%20Exe,False
armored-axon-kicker,Armored Axon Kicker,62742651,3,https://edisonrul.ing/cards/a/armored-axon-kicker.html,True,https://edisonformat.net/card?name=Armored%20Axon%20Kicker,False
armored-cybern,Armored Cybern,67159705,3,https://edisonrul.ing/cards/a/armored-cybern.html,True,https://edisonformat.net/card?name=Armored%20Cybern,False
armored-glass,Armored Glass,36868108,3,https://edisonrul.ing/cards/a/armored-glass.html,False,https://edisonformat.net/card?name=Armored%20Glass,False
armored-lizard,Armored Lizard,15480588,3,https://edisonrul.ing/cards/a/armored-lizard.html,False,https://edisonformat.net/card?name=Armored%20Lizard,False
armored-starfish,Armored Starfish,17535588,3,https://edisonrul.ing/cards/a/armored-starfish.html,False,https://edisonformat.net/card?name=Armored%20Starfish,False
armored-zombie,Armored Zombie,20277860,3,https://edisonrul.ing/cards/a/armored-zombie.html,False,https://edisonformat.net/card?name=Armored%20Zombie,False
armoroid,Armoroid,73333463,3,https://edisonrul.ing/cards/a/armoroid.html,True,https://edisonformat.net/card?name=Armoroid,False
armory-arm,Armory Arm,29071332,3,https://edisonrul.ing/cards/a/armory-arm.html,True,https://edisonformat.net/card?name=Armory%20Arm,False
array-of-revealing-light,Array of Revealing Light,69296555,3,https://edisonrul.ing/cards/a/array-of-revealing-light.html,True,https://edisonformat.net/card?name=Array%20of%20Revealing%20Light,False
arsenal-bug,Arsenal Bug,42364374,3,https://edisonrul.ing/cards/a/arsenal-bug.html,True,https://edisonformat.net/card?name=Arsenal%20Bug,False
arsenal-robber,Arsenal Robber,55348096,3,https://edisonrul.ing/cards/a/arsenal-robber.html,False,https://edisonformat.net/card?name=Arsenal%20Robber,False
arsenal-summoner,Arsenal Summoner,85489096,3,https://edisonrul.ing/cards/a/arsenal-summoner.html,True,https://edisonformat.net/card?name=Arsenal%20Summoner,False
ascending-soul,Ascending Soul,88301833,3,https://edisonrul.ing/cards/a/ascending-soul.html,True,https://edisonformat.net/card?name=Ascending%20Soul,False
assault-armor,Assault Armor,88190790,3,https://edisonrul.ing/cards/a/assault-armor.html,True,https://edisonformat.net/card?name=Assault%20Armor,False
assault-beast,Assault Beast,3431737,3,https://edisonrul.ing/cards/a/assault-beast.html,False,https://edisonformat.net/card?name=Assault%20Beast,False
assault-counter,Assault Counter,76407432,3,https://edisonrul.ing/cards/a/assault-counter.html,False,https://edisonformat.net/card?name=Assault%20Counter,False
assault-mercenary,Assault Mercenary,77036039,3,https://edisonrul.ing/cards/a/assault-mercenary.html,True,https://edisonformat.net/card?name=Assault%20Mercenary,False
assault-mode-activate,Assault Mode Activate,80280737,3,https://edisonrul.ing/cards/a/assault-mode-activate.html,True,https://edisonformat.net/card?name=Assault%20Mode%20Activate,False
assault-on-ghq,Assault on GHQ,62633180,3,https://edisonrul.ing/cards/a/assault-on-ghq.html,True,https://edisonformat.net/card?name=Assault%20on%20GHQ,False
assault-overload,Assault Overload,93469007,3,https://edisonrul.ing/cards/a/assault-overload.html,True,https://edisonformat.net/card?name=Assault%20Overload,False
assault-revival,Assault Revival,56252810,3,https://edisonrul.ing/cards/a/assault-revival.html,True,https://edisonformat.net/card?name=Assault%20Revival,False
assault-slash,Assault Slash,40012727,3,https://edisonrul.ing/cards/a/assault-slash.html,False,https://edisonformat.net/card?name=Assault%20Slash,False
assault-teleport,Assault Teleport,29863101,3,https://edisonrul.ing/cards/a/assault-teleport.html,True,https://edisonformat.net/card?name=Assault%20Teleport,False
astral-barrier,Astral Barrier,37053871,3,https://edisonrul.ing/cards/a/astral-barrier.html,True,https://edisonformat.net/card?name=Astral%20Barrier,False
asura-priest,Asura Priest,2134346,3,https://edisonrul.ing/cards/a/asura-priest.html,True,https://edisonformat.net/card?name=Asura%20Priest,False
aswan-apparition,Aswan Apparition,88236094,3,https://edisonrul.ing/cards/a/aswan-apparition.html,True,https://edisonformat.net/card?name=Aswan%20Apparition,False
at-one-with-the-sword,At One With the Sword,6112401,3,https://edisonrul.ing/cards/a/at-one-with-the-sword.html,True,https://edisonformat.net/card?name=At%20One%20With%20the%20Sword,False
athena,Athena,48964966,3,https://edisonrul.ing/cards/a/athena.html,True,https://edisonformat.net/card?name=Athena,False
atlantean-pikeman,Atlantean Pikeman,26976414,3,https://edisonrul.ing/cards/a/atlantean-pikeman.html,False,https://edisonformat.net/card?name=Atlantean%20Pikeman,False
atomic-firefly,Atomic Firefly,87340664,3,https://edisonrul.ing/cards/a/atomic-firefly.html,True,https://edisonformat.net/card?name=Atomic%20Firefly,False
attack-and-receive,Attack and Receive,63689843,3,https://edisonrul.ing/cards/a/attack-and-receive.html,True,https://edisonformat.net/card?name=Attack%20and%20Receive,False
attack-of-the-cornered-rat,Attack of the Cornered Rat,84389640,3,https://edisonrul.ing/cards/a/attack-of-the-cornered-rat.html,True,https://edisonformat.net/card?name=Attack%20of%20the%20Cornered%20Rat,False
attack-pheromones,Attack Pheromones,68786330,3,https://edisonrul.ing/cards/a/attack-pheromones.html,True,https://edisonformat.net/card?name=Attack%20Pheromones,False
attack-reflector-unit,Attack Reflector Unit,91989718,3,https://edisonrul.ing/cards/a/attack-reflector-unit.html,True,https://edisonformat.net/card?name=Attack%20Reflector%20Unit,False
aurkus-lightsworn-druid,"Aurkus, Lightsworn Druid",7183277,3,https://edisonrul.ing/cards/a/aurkus-lightsworn-druid.html,True,https://edisonformat.net/card?name=Aurkus%20Lightsworn%20Druid,False
aussa-the-earth-charmer,Aussa the Earth Charmer,37970940,3,https://edisonrul.ing/cards/a/aussa-the-earth-charmer.html,True,https://edisonformat.net/card?name=Aussa%20the%20Earth%20Charmer,False
automatic-laser,Automatic Laser,58990631,3,https://edisonrul.ing/cards/a/automatic-laser.html,True,https://edisonformat.net/card?name=Automatic%20Laser,False
autonomous-action-unit,Autonomous Action Unit,71453557,3,https://edisonrul.ing/cards/a/autonomous-action-unit.html,True,https://edisonformat.net/card?name=Autonomous%20Action%20Unit,False
avalanching-aussa,Avalanching Aussa,29139104,3,https://edisonrul.ing/cards/a/avalanching-aussa.html,True,https://edisonformat.net/card?name=Avalanching%20Aussa,False
avatar-of-the-pot,Avatar of The Pot,99284890,3,https://edisonrul.ing/cards/a/avatar-of-the-pot.html,True,https://edisonformat.net/card?name=Avatar%20of%20The%20Pot,False
avenging-knight-parshath,Avenging Knight Parshath,69514125,3,https://edisonrul.ing/cards/a/avenging-knight-parshath.html,True,https://edisonformat.net/card?name=Avenging%20Knight%20Parshath,False
axe-of-despair,Axe of Despair,40619825,3,https://edisonrul.ing/cards/a/axe-of-despair.html,True,https://edisonformat.net/card?name=Axe%20of%20Despair,False
axe-raider,Axe Raider,48305365,3,https://edisonrul.ing/cards/a/axe-raider.html,False,https://edisonformat.net/card?name=Axe%20Raider,False
aztekipede-the-worm-warrior,"Aztekipede, the Worm Warrior",75081613,3,https://edisonrul.ing/cards/a/aztekipede-the-worm-warrior.html,False,https://edisonformat.net/card?name=Aztekipede%20the%20Worm%20Warrior,False
baby-dragon,Baby Dragon,88819587,3,https://edisonrul.ing/cards/b/baby-dragon.html,False,https://edisonformat.net/card?name=Baby%20Dragon,False
babycerasaurus,Babycerasaurus,36042004,3,https://edisonrul.ing/cards/b/babycerasaurus.html,False,https://edisonformat.net/card?name=Babycerasaurus,False
back-to-square-one,Back to Square One,47453433,3,https://edisonrul.ing/cards/b/back-to-square-one.html,False,https://edisonformat.net/card?name=Back%20to%20Square%20One,False
backfire,Backfire,82705573,3,https://edisonrul.ing/cards/b/backfire.html,True,https://edisonformat.net/card?name=Backfire,False
backs-to-the-wall,Backs to the Wall,32603633,3,https://edisonrul.ing/cards/b/backs-to-the-wall.html,True,https://edisonformat.net/card?name=Backs%20to%20the%20Wall,False
backup-soldier,Backup Soldier,36280194,3,https://edisonrul.ing/cards/b/backup-soldier.html,True,https://edisonformat.net/card?name=Backup%20Soldier,False
bad-reaction-to-simochi,Bad Reaction to Simochi,40633297,3,https://edisonrul.ing/cards/b/bad-reaction-to-simochi.html,True,https://edisonformat.net/card?name=Bad%20Reaction%20to%20Simochi,False
bait-doll,Bait Doll,7165085,3,https://edisonrul.ing/cards/b/bait-doll.html,True,https://edisonformat.net/card?name=Bait%20Doll,False
ballista-of-rampart-smashing,Ballista of Rampart Smashing,242146,3,https://edisonrul.ing/cards/b/ballista-of-rampart-smashing.html,True,https://edisonformat.net/card?name=Ballista%20of%20Rampart%20Smashing,False
balloon-lizard,Balloon Lizard,39892082,3,https://edisonrul.ing/cards/b/balloon-lizard.html,True,https://edisonformat.net/card?name=Balloon%20Lizard,False
bamboo-scrap,Bamboo Scrap,28062325,3,https://edisonrul.ing/cards/b/bamboo-scrap.html,True,https://edisonformat.net/card?name=Bamboo%20Scrap,False
banisher-of-the-light,Banisher of the Light,61528025,3,https://edisonrul.ing/cards/b/banisher-of-the-light.html,True,https://edisonformat.net/card?name=Banisher%20of%20the%20Light,False
banisher-of-the-radiance,Banisher of the Radiance,94853057,3,https://edisonrul.ing/cards/b/banisher-of-the-radiance.html,False,https://edisonformat.net/card?name=Banisher%20of%20the%20Radiance,False
banner-of-courage,Banner of Courage,10012614,3,https://edisonrul.ing/cards/b/banner-of-courage.html,True,https://edisonformat.net/card?name=Banner%20of%20Courage,False
bark-of-dark-ruler,Bark of Dark Ruler,41925941,3,https://edisonrul.ing/cards/b/bark-of-dark-ruler.html,True,https://edisonformat.net/card?name=Bark%20of%20Dark%20Ruler,False
baron-of-the-fiend-sword,Baron of the Fiend Sword,86325596,3,https://edisonrul.ing/cards/b/baron-of-the-fiend-sword.html,False,https://edisonformat.net/card?name=Baron%20of%20the%20Fiend%20Sword,False
barrel-behind-the-door,Barrel Behind the Door,78783370,3,https://edisonrul.ing/cards/b/barrel-behind-the-door.html,True,https://edisonformat.net/card?name=Barrel%20Behind%20the%20Door,False
barrel-dragon,Barrel Dragon,81480461,3,https://edisonrul.ing/cards/b/barrel-dragon.html,False,https://edisonformat.net/card?name=Barrel%20Dragon,False
barrier-statue-of-the-abyss,Barrier Statue of the Abyss,84478195,3,https://edisonrul.ing/cards/b/barrier-statue-of-the-abyss.html,True,https://edisonformat.net/card?name=Barrier%20Statue%20of%20the%20Abyss,False
barrier-statue-of-the-drought,Barrier Statue of the Drought,19740112,3,https://edisonrul.ing/cards/b/barrier-statue-of-the-drought.html,True,https://edisonformat.net/card?name=Barrier%20Statue%20of%20the%20Drought,False
barrier-statue-of-the-heavens,Barrier Statue of the Heavens,46145256,3,https://edisonrul.ing/cards/b/barrier-statue-of-the-heavens.html,True,https://edisonformat.net/card?name=Barrier%20Statue%20of%20the%20Heavens,False
barrier-statue-of-the-inferno,Barrier Statue of the Inferno,47961808,3,https://edisonrul.ing/cards/b/barrier-statue-of-the-inferno.html,True,https://edisonformat.net/card?name=Barrier%20Statue%20of%20the%20Inferno,False
barrier-statue-of-the-stormwinds,Barrier Statue of the Stormwinds,73356503,3,https://edisonrul.ing/cards/b/barrier-statue-of-the-stormwinds.html,True,https://edisonformat.net/card?name=Barrier%20Statue%20of%20the%20Stormwinds,False
barrier-statue-of-the-torrent,Barrier Statue of the Torrent,10963799,3,https://edisonrul.ing/cards/b/barrier-statue-of-the-torrent.html,True,https://edisonformat.net/card?name=Barrier%20Statue%20of%20the%20Torrent,False
basic-insect,Basic Insect,89091579,3,https://edisonrul.ing/cards/b/basic-insect.html,False,https://edisonformat.net/card?name=Basic%20Insect,False
battery-charger,Battery Charger,61181383,3,https://edisonrul.ing/cards/b/battery-charger.html,True,https://edisonformat.net/card?name=Battery%20Charger,False
batteryman-aa,Batteryman AA,63142001,3,https://edisonrul.ing/cards/b/batteryman-aa.html,False,https://edisonformat.net/card?name=Batteryman%20AA,False
batteryman-c,Batteryman C,19733961,3,https://edisonrul.ing/cards/b/batteryman-c.html,True,https://edisonformat.net/card?name=Batteryman%20C,False
batteryman-charger,Batteryman Charger,83446909,3,https://edisonrul.ing/cards/b/batteryman-charger.html,False,https://edisonformat.net/card?name=Batteryman%20Charger,False
batteryman-d,Batteryman D,55401221,3,https://edisonrul.ing/cards/b/batteryman-d.html,False,https://edisonformat.net/card?name=Batteryman%20D,False
batteryman-industrial-strength,Batteryman Industrial Strength,19441018,3,https://edisonrul.ing/cards/b/batteryman-industrial-strength.html,True,https://edisonformat.net/card?name=Batteryman%20Industrial%20Strength,False
batteryman-micro-cell,Batteryman Micro-Cell,56839613,3,https://edisonrul.ing/cards/b/batteryman-micro-cell.html,True,https://edisonformat.net/card?name=Batteryman%20Micro-Cell,False
battle-fader,Battle Fader,19665973,3,https://edisonrul.ing/cards/b/battle-fader.html,True,https://edisonformat.net/card?name=Battle%20Fader,False
battle-footballer,Battle Footballer,48094997,3,https://edisonrul.ing/cards/b/battle-footballer.html,False,https://edisonformat.net/card?name=Battle%20Footballer,False
battle-mania,Battle Mania,31245780,3,https://edisonrul.ing/cards/b/battle-mania.html,True,https://edisonformat.net/card?name=Battle%20Mania,False
battle-of-the-elements,Battle of the Elements,60530944,3,https://edisonrul.ing/cards/b/battle-of-the-elements.html,True,https://edisonformat.net/card?name=Battle%20of%20the%20Elements,False
battle-ox,Battle Ox,5053103,3,https://edisonrul.ing/cards/b/battle-ox.html,False,https://edisonformat.net/card?name=Battle%20Ox,False
battle-scarred,Battle-Scarred,94463200,3,https://edisonrul.ing/cards/b/battle-scarred.html,True,https://edisonformat.net/card?name=Battle-Scarred,False
battle-steer,Battle Steer,18246479,3,https://edisonrul.ing/cards/b/battle-steer.html,False,https://edisonformat.net/card?name=Battle%20Steer,False
battle-teleportation,Battle Teleportation,71652522,3,https://edisonrul.ing/cards/b/battle-teleportation.html,True,https://edisonformat.net/card?name=Battle%20Teleportation,False
